37.88100924	-122.0580729	D
37.89162421	-122.0436131	C
37.8970928	-122.0520539	D
37.90333048	-122.0385788	C
37.90485291	-122.0454342	D
37.88744503	-122.0271454	C
37.88448709	-122.0352094	D
37.85697712	-122.0335063	C
37.8563846	-122.0341302	D
37.73179438	-121.9386602	D
37.74493627	-121.9481121	D
37.73344485	-121.9187408	C
37.74055057	-121.931843	D
37.80599702	-121.9777811	C
37.79645928	-121.9797406	D
37.79708199	-121.9527556	C
37.79885747	-121.9566186	D
37.77506767	-121.9480148	C
37.76975631	-121.9627214	D
37.7617636	-121.9279077	C
37.75801979	-121.9429872	D
37.74184665	-121.9785893	C
37.751187	-121.9645245	D
37.81300357	-122.035336	C
37.81221898	-122.0095627	CD
37.82921834	-122.0159564	D
37.77158289	-121.9944003	C
37.79081013	-121.9904492	CD
37.77815479	-121.9851746	D
37.88237067	-121.9720854	BC
37.88077933	-122.0072455	C
37.89395235	-121.9959239	D
37.87059137	-121.9495051	BC
37.8640951	-121.9841164	C
37.85720972	-122.0117909	D
37.84579153	-121.975666	C
37.84259171	-121.9730432	D
37.81978872	-121.9542765	C
37.81927509	-121.9641723	D
37.93210698	-122.1213071	C
37.95012187	-122.0918624	CD
37.9367624	-122.12005	D
37.90319587	-122.13377	C
37.90077213	-122.1247381	D
37.89137155	-122.1017142	C
37.88894055	-122.1051708	D
37.87663518	-122.13971	C
37.88728666	-122.1354961	D
37.862451	-122.0686222	C
